year,month,day,gender,births
1985,7,10,M,6037
1985,7,11,F,5347
1985,7,11,M,5801
1985,7,12,F,5567
1985,7,12,M,5892
1985,7,13,F,4514
1985,7,13,M,4666
1985,7,14,F,4359
1985,7,14,M,4606
1985,7,15,F,5594
1985,7,15,M,5820
1985,7,16,F,5625
1985,7,16,M,6060
1985,7,17,F,5443
1985,7,17,M,5800
1985,7,18,F,5462
1985,7,18,M,5769
1985,7,19,F,5598
1985,7,19,M,5886
1985,7,20,F,4540
1985,7,20,M,4835
1985,7,21,F,4383
1985,7,21,M,4531
1985,7,22,F,5421
1985,7,22,M,5743
1985,7,23,F,5596
1985,7,23,M,5893
1985,7,24,F,5401
1985,7,24,M,5699
1985,7,25,F,5510
1985,7,25,M,5831
1985,7,26,F,5510
1985,7,26,M,5889
1985,7,27,F,4647
1985,7,27,M,4794
1985,7,28,F,4329
1985,7,28,M,4612
1985,7,29,F,5615
1985,7,29,M,5716
1985,7,30,F,5805
1985,7,30,M,5902
1985,7,31,F,5420
1985,7,31,M,5864
1985,8,1,F,5364
1985,8,1,M,5838
1985,8,2,F,5384
1985,8,2,M,5837
1985,8,3,F,4607
1985,8,3,M,4806
1985,8,4,F,4316
1985,8,4,M,4488
1985,8,5,F,5392
1985,8,5,M,5768
1985,8,6,F,5626
1985,8,6,M,5936
1985,8,7,F,5588
1985,8,7,M,5854
1985,8,8,F,5661
1985,8,8,M,5872
1985,8,9,F,5622
1985,8,9,M,5920
1985,8,10,F,4559
1985,8,10,M,4762
1985,8,11,F,4531
1985,8,11,M,4496
1985,8,12,F,5501
1985,8,12,M,5923
1985,8,13,F,5665
1985,8,13,M,5971
1985,8,14,F,5583
1985,8,14,M,5957
1985,8,15,F,5686
1985,8,15,M,6060
1985,8,16,F,5685
1985,8,16,M,5929
1985,8,17,F,4653
1985,8,17,M,5027
1985,8,18,F,4517
1985,8,18,M,4774
1985,8,19,F,5524
1985,8,19,M,5790
1985,8,20,F,5871
1985,8,20,M,6032
1985,8,21,F,5556
1985,8,21,M,5828
1985,8,22,F,5578
1985,8,22,M,5960
1985,8,23,F,5655
1985,8,23,M,5779
1985,8,24,F,4613
1985,8,24,M,4860
1985,8,25,F,4423
1985,8,25,M,4705
1985,8,26,F,5595
1985,8,26,M,5729
1985,8,27,F,5667
1985,8,27,M,6113
1985,8,28,F,5470
1985,8,28,M,5898
1985,8,29,F,5645
1985,8,29,M,5870
1985,8,30,F,5729
1985,8,30,M,6138
1985,8,31,F,4801
1985,8,31,M,5031
1985,8,99,F,1
1985,9,1,F,4466
1985,9,1,M,4679
1985,9,2,F,4477
1985,9,2,M,4706
1985,9,3,F,5517
1985,9,3,M,5900
1985,9,4,F,5786
1985,9,4,M,6199
1985,9,5,F,5793
1985,9,5,M,6166
1985,9,6,F,5757
1985,9,6,M,6168
1985,9,7,F,4652
1985,9,7,M,4912
1985,9,8,F,4490
1985,9,8,M,4582
1985,9,9,F,5534
1985,9,9,M,6089
1985,9,10,F,5813
1985,9,10,M,6015
1985,9,11,F,5630
1985,9,11,M,5891
1985,9,12,F,5819
1985,9,12,M,6139
1985,9,13,F,5522
1985,9,13,M,5808
1985,9,14,F,4608
1985,9,14,M,4934
1985,9,15,F,4547
1985,9,15,M,4734
1985,9,16,F,5765
1985,9,16,M,6084
1985,9,17,F,5837
1985,9,17,M,6221
1985,9,18,F,5763
1985,9,18,M,6056
1985,9,19,F,5897
1985,9,19,M,6315
1985,9,20,F,5886
1985,9,20,M,6232
1985,9,21,F,4959
1985,9,21,M,5185
1985,9,22,F,4792
1985,9,22,M,5006
1985,9,23,F,5829
1985,9,23,M,6080
1985,9,24,F,6191
1985,9,24,M,6205
1985,9,25,F,5740
1985,9,25,M,5955
1985,9,26,F,6051
1985,9,26,M,5987
1985,9,27,F,5889
1985,9,27,M,6037
1985,9,28,F,4658
1985,9,28,M,4926
1985,9,29,F,4510
1985,9,29,M,4726
1985,9,30,F,5667
1985,9,30,M,5893
1985,10,1,F,5690
1985,10,1,M,6029
1985,10,2,F,5484
1985,10,2,M,5881
1985,10,3,F,5644
1985,10,3,M,5715
1985,10,4,F,5878
1985,10,4,M,5932
1985,10,5,F,4685
1985,10,5,M,4893
1985,10,6,F,4321
1985,10,6,M,4607
1985,10,7,F,5459
1985,10,7,M,5565
1985,10,8,F,5515
1985,10,8,M,5843
1985,10,9,F,5270
1985,10,9,M,5689
1985,10,10,F,5405
1985,10,10,M,5652
1985,10,11,F,5448
1985,10,11,M,5736
1985,10,12,F,4334
1985,10,12,M,4614
1985,10,13,F,4258
1985,10,13,M,4257
1985,10,14,F,5198
1985,10,14,M,5453
1985,10,15,F,5497
1985,10,15,M,5856
1985,10,16,F,5286
1985,10,16,M,5498
1985,10,17,F,5237
1985,10,17,M,5572
1985,10,18,F,5197
1985,10,18,M,5652
1985,10,19,F,4323
1985,10,19,M,4524
1985,10,20,F,4082
1985,10,20,M,4399
1985,10,21,F,5292
1985,10,21,M,5481
1985,10,22,F,5332
1985,10,22,M,5691
1985,10,23,F,5241
1985,10,23,M,5457
1985,10,24,F,5222
1985,10,24,M,5435
1985,10,25,F,5299
1985,10,25,M,5593
1985,10,26,F,4274
1985,10,26,M,4447
1985,10,27,F,4338
1985,10,27,M,4485
1985,10,28,F,5066
1985,10,28,M,5444
1985,10,29,F,5201
1985,10,29,M,5589
1985,10,30,F,5208
1985,10,30,M,5458
1985,10,31,F,5050
1985,10,31,M,5196
1985,11,1,F,5431
1985,11,1,M,5664
1985,11,2,F,4422
1985,11,2,M,4453
1985,11,3,F,4159
1985,11,3,M,4283
1985,11,4,F,5360
1985,11,4,M,5536
1985,11,5,F,5404
1985,11,5,M,5715
1985,11,6,F,5259
1985,11,6,M,5436
1985,11,7,F,5319
1985,11,7,M,5546
1985,11,8,F,5259
1985,11,8,M,5539
1985,11,9,F,4323
1985,11,9,M,4465
1985,11,10,F,4099
1985,11,10,M,4239
1985,11,11,F,5077
1985,11,11,M,5271
1985,11,12,F,5364
1985,11,12,M,5620
1985,11,13,F,5130
1985,11,13,M,5375
1985,11,14,F,5220
1985,11,14,M,5617
1985,11,15,F,5299
1985,11,15,M,5672
1985,11,16,F,4189
1985,11,16,M,4529
1985,11,17,F,4167
1985,11,17,M,4378
1985,11,18,F,5242
1985,11,18,M,5479
1985,11,19,F,5212
1985,11,19,M,5588
1985,11,20,F,5258
1985,11,20,M,5571
1985,11,21,F,5146
1985,11,21,M,5492
1985,11,22,F,5452
1985,11,22,M,5606
1985,11,23,F,4265
1985,11,23,M,4549
1985,11,24,F,4152
1985,11,24,M,4429
1985,11,25,F,5200
1985,11,25,M,5616
1985,11,26,F,5479
1985,11,26,M,5805
1985,11,27,F,5193
1985,11,27,M,5573
1985,11,28,F,4020
1985,11,28,M,4163
1985,11,29,F,4779
1985,11,29,M,5143
1985,11,30,F,4263
1985,11,30,M,4433
1985,11,99,M,1
1985,12,1,F,4154
1985,12,1,M,4395
1985,12,2,F,5166
1985,12,2,M,5412
1985,12,3,F,5448
1985,12,3,M,5815
1985,12,4,F,5195
1985,12,4,M,5477
1985,12,5,F,5156
1985,12,5,M,5448
1985,12,6,F,5025
1985,12,6,M,5459
1985,12,7,F,4169
1985,12,7,M,4366
1985,12,8,F,4097
1985,12,8,M,4297
1985,12,9,F,5215
1985,12,9,M,5392
1985,12,10,F,5487
1985,12,10,M,5487
1985,12,11,F,5111
1985,12,11,M,5322
1985,12,12,F,5242
1985,12,12,M,5368
1985,12,13,F,4937
1985,12,13,M,5208
1985,12,14,F,4306
1985,12,14,M,4400
1985,12,15,F,4107
1985,12,15,M,4146
1985,12,16,F,5388
1985,12,16,M,5599
1985,12,17,F,5598
1985,12,17,M,5855
1985,12,18,F,5439
1985,12,18,M,5544
1985,12,19,F,5356
1985,12,19,M,5561
1985,12,20,F,5521
1985,12,20,M,5787
1985,12,21,F,4264
1985,12,21,M,4652
1985,12,22,F,4006
1985,12,22,M,4253
1985,12,23,F,4860
1985,12,23,M,4999
1985,12,24,F,4488
1985,12,24,M,4715
1985,12,25,F,3948
1985,12,25,M,4083
1985,12,26,F,4914
1985,12,26,M,5108
1985,12,27,F,5572
1985,12,27,M,5912
1985,12,28,F,4554
1985,12,28,M,4694
1985,12,29,F,4197
1985,12,29,M,4329
1985,12,30,F,5700
1985,12,30,M,5944
1985,12,31,F,5560
1985,12,31,M,5925
1986,1,1,F,4112
1986,1,1,M,4332
1986,1,2,F,4550
1986,1,2,M,4896
1986,1,3,F,5016
1986,1,3,M,5311
1986,1,4,F,4227
1986,1,4,M,4580
1986,1,5,F,4193
1986,1,5,M,4204
1986,1,6,F,5006
1986,1,6,M,5287
1986,1,7,F,5241
1986,1,7,M,5475
1986,1,8,F,4910
1986,1,8,M,5155
1986,1,9,F,4876
1986,1,9,M,5180
1986,1,10,F,5204
1986,1,10,M,5455
1986,1,11,F,4291
1986,1,11,M,4579
1986,1,12,F,4145
1986,1,12,M,4129
1986,1,13,F,4991
1986,1,13,M,5215
1986,1,14,F,5319
1986,1,14,M,5420
1986,1,15,F,5071
1986,1,15,M,5332
1986,1,16,F,5100
1986,1,16,M,5287
1986,1,17,F,5247
1986,1,17,M,5427
1986,1,18,F,4304
1986,1,18,M,4539
1986,1,19,F,4142
1986,1,19,M,4212
1986,1,20,F,5170
1986,1,20,M,5319
1986,1,21,F,5327
1986,1,21,M,5529
1986,1,22,F,5082
1986,1,22,M,5316
1986,1,23,F,5071
1986,1,23,M,5317
1986,1,24,F,5089
1986,1,24,M,5422
1986,1,25,F,4373
1986,1,25,M,4648
1986,1,26,F,4081
1986,1,26,M,4247
1986,1,27,F,5153
1986,1,27,M,5306
1986,1,28,F,5168
1986,1,28,M,5482
1986,1,29,F,5112
1986,1,29,M,5330
1986,1,30,F,5018
1986,1,30,M,5358
1986,1,31,F,5150
1986,1,31,M,5488
1986,2,1,F,4219
1986,2,1,M,4517
1986,2,2,F,4164
1986,2,2,M,4378
1986,2,3,F,5080
1986,2,3,M,5323
1986,2,4,F,5237
1986,2,4,M,5528
1986,2,5,F,4951
1986,2,5,M,5268
1986,2,6,F,5173
1986,2,6,M,5433
1986,2,7,F,5200
1986,2,7,M,5438
1986,2,8,F,4171
1986,2,8,M,4588
1986,2,9,F,4079
1986,2,9,M,4392
1986,2,10,F,5197
1986,2,10,M,5361
1986,2,11,F,5159
1986,2,11,M,5588
1986,2,12,F,5181
1986,2,12,M,5390
1986,2,13,F,5107
1986,2,13,M,5335
1986,2,14,F,5652
1986,2,14,M,5760
1986,2,15,F,4379
1986,2,15,M,4548
1986,2,16,F,4052
1986,2,16,M,4361
1986,2,17,F,4944
1986,2,17,M,5293
1986,2,18,F,5341
1986,2,18,M,5578
1986,2,19,F,5347
1986,2,19,M,5522
1986,2,20,F,5266
1986,2,20,M,5388
1986,2,21,F,5297
1986,2,21,M,5523
1986,2,22,F,4399
1986,2,22,M,4570
1986,2,23,F,4098
1986,2,23,M,4285
1986,2,24,F,5141
1986,2,24,M,5422
1986,2,25,F,5237
1986,2,25,M,5654
1986,2,26,F,5334
1986,2,26,M,5382
1986,2,27,F,5255
1986,2,27,M,5417
1986,2,28,F,5322
1986,2,28,M,5561
1986,2,99,F,5
1986,2,99,M,4
1986,3,1,F,4216
1986,3,1,M,4560
1986,3,2,F,4143
1986,3,2,M,4191
1986,3,3,F,5312
1986,3,3,M,5359
1986,3,4,F,5301
1986,3,4,M,5625
1986,3,5,F,5250
1986,3,5,M,5401
1986,3,6,F,5164
1986,3,6,M,5619
1986,3,7,F,5361
1986,3,7,M,5672
1986,3,8,F,4351
1986,3,8,M,4412
1986,3,9,F,4116
1986,3,9,M,4124
1986,3,10,F,5239
1986,3,10,M,5600
1986,3,11,F,5289
1986,3,11,M,5669
1986,3,12,F,5252
1986,3,12,M,5492
1986,3,13,F,5128
1986,3,13,M,5394
1986,3,14,F,5370
1986,3,14,M,5527
1986,3,15,F,4346
1986,3,15,M,4508
1986,3,16,F,4059
1986,3,16,M,4373
1986,3,17,F,5194
1986,3,17,M,5476
1986,3,18,F,5262
1986,3,18,M,5603
1986,3,19,F,5213
1986,3,19,M,5497
1986,3,20,F,5208
1986,3,20,M,5535
1986,3,21,F,5292
1986,3,21,M,5692
1986,3,22,F,4179
1986,3,22,M,4375
1986,3,23,F,4098
1986,3,23,M,4289
1986,3,24,F,5119
1986,3,24,M,5423
1986,3,25,F,5338
1986,3,25,M,5806
1986,3,26,F,5205
1986,3,26,M,5667
1986,3,27,F,5443
1986,3,27,M,5638
1986,3,28,F,5283
1986,3,28,M,5530
1986,3,29,F,4237
1986,3,29,M,4580
1986,3,30,F,4167
1986,3,30,M,4405
1986,3,31,F,5240
1986,3,31,M,5329
1986,4,1,F,5135
1986,4,1,M,5434
1986,4,2,F,5200
1986,4,2,M,5483
1986,4,3,F,5339
1986,4,3,M,5661
1986,4,4,F,5283
1986,4,4,M,5524
1986,4,5,F,4374
1986,4,5,M,4570
1986,4,6,F,4053
1986,4,6,M,4236
1986,4,7,F,5330
1986,4,7,M,5390
1986,4,8,F,5483
1986,4,8,M,5734
1986,4,9,F,5127
1986,4,9,M,5529
1986,4,10,F,5237
1986,4,10,M,5384
1986,4,11,F,5092
1986,4,11,M,5394
1986,4,12,F,4166
1986,4,12,M,4442
1986,4,13,F,4097
1986,4,13,M,4198
1986,4,14,F,5147
1986,4,14,M,5511
1986,4,15,F,5295
1986,4,15,M,5581
1986,4,16,F,5229
1986,4,16,M,5380
1986,4,17,F,5202
1986,4,17,M,5462
1986,4,18,F,5195
1986,4,18,M,5354
1986,4,19,F,4252
1986,4,19,M,4427
1986,4,20,F,4093
1986,4,20,M,4289
1986,4,21,F,5044
1986,4,21,M,5403
1986,4,22,F,5366
1986,4,22,M,5530
1986,4,23,F,5008
1986,4,23,M,5333
1986,4,24,F,5240
1986,4,24,M,5332
1986,4,25,F,5429
1986,4,25,M,5559
1986,4,26,F,4381
1986,4,26,M,4642
1986,4,27,F,4036
1986,4,27,M,4131
1986,4,28,F,5224
1986,4,28,M,5596
1986,4,29,F,5383
1986,4,29,M,5620
1986,4,30,F,5262
1986,4,30,M,5619
1986,5,1,F,5424
1986,5,1,M,5538
1986,5,2,F,5237
1986,5,2,M,5584
1986,5,3,F,4104
1986,5,3,M,4420
1986,5,4,F,3870
1986,5,4,M,4051
1986,5,5,F,5133
1986,5,5,M,5361
1986,5,6,F,5376
1986,5,6,M,5642
1986,5,7,F,5289
1986,5,7,M,5351
1986,5,8,F,5202
1986,5,8,M,5315
1986,5,9,F,5241
1986,5,9,M,5572
1986,5,10,F,4364
1986,5,10,M,4471
1986,5,11,F,4067
1986,5,11,M,4291
1986,5,12,F,5226
1986,5,12,M,5411
1986,5,13,F,5237
1986,5,13,M,5722
1986,5,14,F,5186
1986,5,14,M,5564
1986,5,15,F,5247
1986,5,15,M,5639
1986,5,16,F,5377
1986,5,16,M,5739
1986,5,17,F,4344
1986,5,17,M,4536
1986,5,18,F,4288
1986,5,18,M,4314
1986,5,19,F,5209
1986,5,19,M,5576
1986,5,20,F,5403
1986,5,20,M,5818
1986,5,21,F,5125
1986,5,21,M,5594
1986,5,22,F,5327
1986,5,22,M,5454
1986,5,23,F,5574
1986,5,23,M,5710
1986,5,24,F,4351
1986,5,24,M,4586
1986,5,25,F,3996
1986,5,25,M,4446
1986,5,26,F,4446
1986,5,26,M,4392
1986,5,27,F,5397
1986,5,27,M,5689
1986,5,28,F,5497
1986,5,28,M,5957
1986,5,29,F,5482
1986,5,29,M,5866
1986,5,30,F,5589
1986,5,30,M,5971
1986,5,31,F,4502
1986,5,31,M,4629
1986,6,1,F,4146
1986,6,1,M,4433
1986,6,2,F,5261
1986,6,2,M,5496
1986,6,3,F,5296
1986,6,3,M,5489
1986,6,4,F,5193
1986,6,4,M,5569
1986,6,5,F,5303
1986,6,5,M,5620
1986,6,6,F,5369
1986,6,6,M,5641
1986,6,7,F,4193
1986,6,7,M,4471
1986,6,8,F,4037
1986,6,8,M,4368
1986,6,9,F,5154
1986,6,9,M,5478
1986,6,10,F,5287
1986,6,10,M,5592
1986,6,11,F,5424
1986,6,11,M,5574
1986,6,12,F,5411
1986,6,12,M,5700
1986,6,13,F,5013
1986,6,13,M,5398
1986,6,14,F,4160
1986,6,14,M,4483
1986,6,15,F,4203
1986,6,15,M,4325
1986,6,16,F,5390
1986,6,16,M,5661
1986,6,17,F,5537
1986,6,17,M,5824
1986,6,18,F,5245
1986,6,18,M,5447
1986,6,19,F,5161
1986,6,19,M,5515
1986,6,20,F,5353
1986,6,20,M,5801
1986,6,21,F,4270
1986,6,21,M,4587
1986,6,22,F,4125
1986,6,22,M,4348
1986,6,23,F,5429
1986,6,23,M,5539
1986,6,24,F,5519
1986,6,24,M,6013
1986,6,25,F,5309
1986,6,25,M,5729
1986,6,26,F,5315
1986,6,26,M,5785
1986,6,27,F,5408
1986,6,27,M,5878
1986,6,28,F,4337
1986,6,28,M,4791
1986,6,29,F,4302
1986,6,29,M,4416
1986,6,30,F,5278
1986,6,30,M,5612
1986,7,1,F,5741
1986,7,1,M,5804
1986,7,2,F,5482
1986,7,2,M,5931
1986,7,3,F,5433
1986,7,3,M,5873
1986,7,4,F,4416
1986,7,4,M,4603
1986,7,5,F,4491
1986,7,5,M,4620
1986,7,6,F,4275
1986,7,6,M,4390
1986,7,7,F,5560
1986,7,7,M,5807
1986,7,8,F,5917
1986,7,8,M,6134
1986,7,9,F,5588
1986,7,9,M,5816
1986,7,10,F,5743
1986,7,10,M,5941
1986,7,11,F,5469
1986,7,11,M,5936
1986,7,12,F,4524
1986,7,12,M,4658
1986,7,13,F,4319
1986,7,13,M,4470
1986,7,14,F,5364
1986,7,14,M,5769
1986,7,15,F,5656
1986,7,15,M,5971
1986,7,16,F,5511
1986,7,16,M,5823
1986,7,17,F,5471
1986,7,17,M,5907
1986,7,18,F,5581
1986,7,18,M,5991
1986,7,19,F,4651
1986,7,19,M,4770
1986,7,20,F,4407
1986,7,20,M,4643
1986,7,21,F,5449
1986,7,21,M,5751
1986,7,22,F,5971
1986,7,22,M,6292
1986,7,23,F,5641
1986,7,23,M,5899
1986,7,24,F,5534
1986,7,24,M,5788
1986,7,25,F,5838
1986,7,25,M,5963
1986,7,26,F,4524
1986,7,26,M,4862
1986,7,27,F,4350
1986,7,27,M,4609
1986,7,28,F,5503
1986,7,28,M,5869
1986,7,29,F,5734
1986,7,29,M,6162
1986,7,30,F,5471
1986,7,30,M,5947
1986,7,31,F,5486
1986,7,31,M,5812
1986,7,99,M,1
1986,8,1,F,5756
1986,8,1,M,5930
1986,8,2,F,4574
1986,8,2,M,4783
1986,8,3,F,4353
1986,8,3,M,4522
1986,8,4,F,5529
1986,8,4,M,5735
1986,8,5,F,5629
1986,8,5,M,6026
1986,8,6,F,5610
1986,8,6,M,6033
1986,8,7,F,5486
1986,8,7,M,5927
1986,8,8,F,5777
1986,8,8,M,5956
1986,8,9,F,4732
1986,8,9,M,4828
1986,8,10,F,4484
1986,8,10,M,4440
1986,8,11,F,5473
1986,8,11,M,5743
1986,8,12,F,5637
1986,8,12,M,6048
1986,8,13,F,5407
1986,8,13,M,5751
1986,8,14,F,5387
1986,8,14,M,5953
1986,8,15,F,5669
1986,8,15,M,5982
1986,8,16,F,4617
1986,8,16,M,4935
1986,8,17,F,4537
1986,8,17,M,4598
1986,8,18,F,5481
1986,8,18,M,5777
1986,8,19,F,5771
1986,8,19,M,6062
1986,8,20,F,5660
1986,8,20,M,6108
1986,8,21,F,5655
1986,8,21,M,5854
1986,8,22,F,5599
1986,8,22,M,5955
1986,8,23,F,4576
1986,8,23,M,4915
1986,8,24,F,4375
1986,8,24,M,4565
1986,8,25,F,5547
1986,8,25,M,5786
1986,8,26,F,5788
1986,8,26,M,6031
1986,8,27,F,5733
1986,8,27,M,5947
1986,8,28,F,5567
1986,8,28,M,5895
1986,8,29,F,5650
1986,8,29,M,6067
1986,8,30,F,4461
1986,8,30,M,4750
1986,8,31,F,4257
1986,8,31,M,4585
1986,9,1,F,4315
1986,9,1,M,4633
1986,9,2,F,5516
1986,9,2,M,5761
1986,9,3,F,5946
1986,9,3,M,5894
1986,9,4,F,5671
1986,9,4,M,6066
1986,9,5,F,5849
1986,9,5,M,6035
1986,9,6,F,4675
1986,9,6,M,5010
1986,9,7,F,4372
1986,9,7,M,4672
1986,9,8,F,5470
1986,9,8,M,5751
1986,9,9,F,5808
1986,9,9,M,6069
1986,9,10,F,5594
1986,9,10,M,5849
1986,9,11,F,5648
1986,9,11,M,6056
1986,9,12,F,5916
1986,9,12,M,6095
1986,9,13,F,4626
1986,9,13,M,4970
1986,9,14,F,4522
1986,9,14,M,4645
1986,9,15,F,5772
1986,9,15,M,5991
1986,9,16,F,5978
1986,9,16,M,6323
1986,9,17,F,5771
1986,9,17,M,5986
1986,9,18,F,5837
1986,9,18,M,6174
1986,9,19,F,5858
1986,9,19,M,6379
1986,9,20,F,4796
1986,9,20,M,5110
1986,9,21,F,4595
1986,9,21,M,4888
1986,9,22,F,5933
1986,9,22,M,6223
1986,9,23,F,5883
1986,9,23,M,6352
1986,9,24,F,5927
1986,9,24,M,6135
1986,9,25,F,6056
1986,9,25,M,6225
1986,9,26,F,6042
1986,9,26,M,6370
1986,9,27,F,4706
1986,9,27,M,5077
1986,9,28,F,4462
1986,9,28,M,4709
1986,9,29,F,5743
1986,9,29,M,5988
1986,9,30,F,5840
1986,9,30,M,6019
1986,9,99,F,1
1986,10,1,F,5851
1986,10,1,M,5853
1986,10,2,F,5653
1986,10,2,M,5883
1986,10,3,F,5557
1986,10,3,M,5889
1986,10,4,F,4578
1986,10,4,M,4704
1986,10,5,F,4266
1986,10,5,M,4533
1986,10,6,F,5431
1986,10,6,M,5548
1986,10,7,F,5562
1986,10,7,M,5938
1986,10,8,F,5358
1986,10,8,M,5655
1986,10,9,F,5371
1986,10,9,M,5488
1986,10,10,F,5426
1986,10,10,M,5742
1986,10,11,F,4268
1986,10,11,M,4507
1986,10,12,F,4083
1986,10,12,M,4134
1986,10,13,F,5026
1986,10,13,M,5296
1986,10,14,F,5414
1986,10,14,M,5616
1986,10,15,F,5461
1986,10,15,M,5624
1986,10,16,F,5277
1986,10,16,M,5590
1986,10,17,F,5341
1986,10,17,M,5663
1986,10,18,F,4337
1986,10,18,M,4373
1986,10,19,F,4030
1986,10,19,M,4188
1986,10,20,F,5093
1986,10,20,M,5352
1986,10,21,F,5272
1986,10,21,M,5709
1986,10,22,F,5065
1986,10,22,M,5524
1986,10,23,F,5170
1986,10,23,M,5356
1986,10,24,F,5151
1986,10,24,M,5585
1986,10,25,F,4227
1986,10,25,M,4353
1986,10,26,F,4159
1986,10,26,M,4403
1986,10,27,F,5105
1986,10,27,M,5417
1986,10,28,F,5249
1986,10,28,M,5547
1986,10,29,F,5120
1986,10,29,M,5474
1986,10,30,F,5108
1986,10,30,M,5396
1986,10,31,F,4915
1986,10,31,M,5207
1986,11,1,F,4253
1986,11,1,M,4464
1986,11,2,F,4053
1986,11,2,M,4156
1986,11,3,F,5099
1986,11,3,M,5494
1986,11,4,F,5315
1986,11,4,M,5749
1986,11,5,F,5185
1986,11,5,M,5286
1986,11,6,F,5252
1986,11,6,M,5374
1986,11,7,F,5212
1986,11,7,M,5468
1986,11,8,F,4271
1986,11,8,M,4487
1986,11,9,F,4048
1986,11,9,M,4291
1986,11,10,F,5085
1986,11,10,M,5318
1986,11,11,F,5281
1986,11,11,M,5594
1986,11,12,F,5126
1986,11,12,M,5473
1986,11,13,F,5074
1986,11,13,M,5171
1986,11,14,F,5233
1986,11,14,M,5435
1986,11,15,F,4159
1986,11,15,M,4306
1986,11,16,F,4012
1986,11,16,M,4201
1986,11,17,F,5205
1986,11,17,M,5329
1986,11,18,F,5277
1986,11,18,M,5769
1986,11,19,F,5170
1986,11,19,M,5420
1986,11,20,F,5204
1986,11,20,M,5337
1986,11,21,F,5320
1986,11,21,M,5536
1986,11,22,F,4148
1986,11,22,M,4294
1986,11,23,F,3965
1986,11,23,M,4221
1986,11,24,F,5160
1986,11,24,M,5441
1986,11,25,F,5450
1986,11,25,M,5651
1986,11,26,F,5103
1986,11,26,M,5355
1986,11,27,F,3911
1986,11,27,M,4104
1986,11,28,F,4725
1986,11,28,M,4999
1986,11,29,F,4092
1986,11,29,M,4270
1986,11,30,F,4008
1986,11,30,M,4182
1986,11,99,M,1
1986,12,1,F,5273
1986,12,1,M,5339
1986,12,2,F,5426
1986,12,2,M,5680
1986,12,3,F,5239
1986,12,3,M,5411
1986,12,4,F,4936
1986,12,4,M,5344
1986,12,5,F,5068
1986,12,5,M,5373
1986,12,6,F,4019
1986,12,6,M,4276
1986,12,7,F,3946
1986,12,7,M,4141
1986,12,8,F,5157
1986,12,8,M,5289
1986,12,9,F,5368
1986,12,9,M,5595
1986,12,10,F,5176
1986,12,10,M,5443
1986,12,11,F,5124
1986,12,11,M,5279
1986,12,12,F,5245
1986,12,12,M,5433
1986,12,13,F,4187
1986,12,13,M,4315
1986,12,14,F,3970
1986,12,14,M,4110
1986,12,15,F,5249
1986,12,15,M,5617
1986,12,16,F,5575
1986,12,16,M,5814
1986,12,17,F,5534
1986,12,17,M,5683
1986,12,18,F,5435
1986,12,18,M,5752
1986,12,19,F,5686
1986,12,19,M,5942
1986,12,20,F,4337
1986,12,20,M,4351
1986,12,21,F,3971
1986,12,21,M,4175
1986,12,22,F,5152
1986,12,22,M,5437
1986,12,23,F,5174
1986,12,23,M,5359
1986,12,24,F,4457
1986,12,24,M,4640
1986,12,25,F,3861
1986,12,25,M,4246
1986,12,26,F,5112
1986,12,26,M,5305
1986,12,27,F,4371
1986,12,27,M,4450
1986,12,28,F,4072
1986,12,28,M,4214
1986,12,29,F,5532
1986,12,29,M,5766
1986,12,30,F,5900
1986,12,30,M,6337
1986,12,31,F,5490
1986,12,31,M,5898
1986,12,99,M,1
1987,1,1,F,4105
1987,1,1,M,4238
1987,1,2,F,4660
1987,1,2,M,4870
1987,1,3,F,4349
1987,1,3,M,4429
1987,1,4,F,4107
1987,1,4,M,4152
1987,1,5,F,4949
1987,1,5,M,5153
1987,1,6,F,5366
1987,1,6,M,5650
1987,1,7,F,5098
1987,1,7,M,5436
1987,1,8,F,5060
1987,1,8,M,5402
1987,1,9,F,5056
1987,1,9,M,5414
1987,1,10,F,4168
1987,1,10,M,4477
1987,1,11,F,4043
1987,1,11,M,4138
1987,1,12,F,5081
1987,1,12,M,5304
1987,1,13,F,5230
1987,1,13,M,5351
1987,1,14,F,5006
1987,1,14,M,5450
1987,1,15,F,5089
1987,1,15,M,5431
1987,1,16,F,5168
1987,1,16,M,5465
1987,1,17,F,4230
1987,1,17,M,4378
1987,1,18,F,3913
1987,1,18,M,4182
1987,1,19,F,5026
1987,1,19,M,5134
1987,1,20,F,5249
1987,1,20,M,5421
1987,1,21,F,5203
1987,1,21,M,5409
1987,1,22,F,5158
1987,1,22,M,5444
1987,1,23,F,5024
1987,1,23,M,5557
1987,1,24,F,4214
1987,1,24,M,4368
1987,1,25,F,4109
1987,1,25,M,4232
1987,1,26,F,5047
1987,1,26,M,5250
1987,1,27,F,5291
1987,1,27,M,5540
1987,1,28,F,5314
1987,1,28,M,5497
1987,1,29,F,5133
1987,1,29,M,5508
1987,1,30,F,5220
1987,1,30,M,5492
1987,1,31,F,4349
1987,1,31,M,4547
1987,2,1,F,4074
1987,2,1,M,4329
1987,2,2,F,5167
1987,2,2,M,5418
1987,2,3,F,5390
1987,2,3,M,5649
1987,2,4,F,5149
1987,2,4,M,5400
1987,2,5,F,5056
1987,2,5,M,5473
1987,2,6,F,5139
1987,2,6,M,5472
1987,2,7,F,4232
1987,2,7,M,4503
1987,2,8,F,4044
1987,2,8,M,4234
1987,2,9,F,4906
